Amp training started. 2016-07-29T14:34:58

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-cyhkYR.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/generic1/3-3/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic1/3-3/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  301        2016-07-29T14:36:02  1.306e-01    2.337e-02
  302        2016-07-29T14:36:02  1.305e-01    2.337e-02
  303        2016-07-29T14:36:02  1.305e-01    2.337e-02
  304        2016-07-29T14:36:02  1.305e-01    2.337e-02
  305        2016-07-29T14:36:03  1.305e-01    2.337e-02
  306        2016-07-29T14:36:03  1.305e-01    2.337e-02
  307        2016-07-29T14:36:03  1.305e-01    2.337e-02
  308        2016-07-29T14:36:03  1.305e-01    2.336e-02
  309        2016-07-29T14:36:03  1.304e-01    2.336e-02
  310        2016-07-29T14:36:03  1.304e-01    2.336e-02
  311        2016-07-29T14:36:03  1.304e-01    2.336e-02
  312        2016-07-29T14:36:03  1.304e-01    2.336e-02
  313        2016-07-29T14:36:04  1.303e-01    2.335e-02
  314        2016-07-29T14:36:04  1.306e-01    2.337e-02
  315        2016-07-29T14:36:04  1.303e-01    2.335e-02
  316        2016-07-29T14:36:04  1.303e-01    2.335e-02
  317        2016-07-29T14:36:04  1.303e-01    2.335e-02
  318        2016-07-29T14:36:04  1.302e-01    2.334e-02
  319        2016-07-29T14:36:04  1.302e-01    2.334e-02
  320        2016-07-29T14:36:04  1.302e-01    2.334e-02
  321        2016-07-29T14:36:04  1.302e-01    2.334e-02
  322        2016-07-29T14:36:05  1.303e-01    2.334e-02
  323        2016-07-29T14:36:05  1.302e-01    2.334e-02
  324        2016-07-29T14:36:05  1.302e-01    2.334e-02
  325        2016-07-29T14:36:05  1.302e-01    2.334e-02
  326        2016-07-29T14:36:05  1.302e-01    2.334e-02
  327        2016-07-29T14:36:05  1.302e-01    2.334e-02
  328        2016-07-29T14:36:05  1.302e-01    2.334e-02
  329        2016-07-29T14:36:05  1.302e-01    2.334e-02
  330        2016-07-29T14:36:05  1.302e-01    2.334e-02
  331        2016-07-29T14:36:06  1.302e-01    2.334e-02
  332        2016-07-29T14:36:06  1.302e-01    2.334e-02
  333        2016-07-29T14:36:06  1.302e-01    2.334e-02
  334        2016-07-29T14:36:06  1.302e-01    2.334e-02
  335        2016-07-29T14:36:06  1.302e-01    2.334e-02
  336        2016-07-29T14:36:06  1.302e-01    2.334e-02
  337        2016-07-29T14:36:06  1.302e-01    2.334e-02
  338        2016-07-29T14:36:06  1.302e-01    2.334e-02
  339        2016-07-29T14:36:07  1.302e-01    2.334e-02
  340        2016-07-29T14:36:07  1.302e-01    2.334e-02
  341        2016-07-29T14:36:07  1.301e-01    2.333e-02
  342        2016-07-29T14:36:07  1.301e-01    2.333e-02
  343        2016-07-29T14:36:07  1.302e-01    2.334e-02
  344        2016-07-29T14:36:07  1.301e-01    2.333e-02
  345        2016-07-29T14:36:07  1.301e-01    2.333e-02
  346        2016-07-29T14:36:07  1.301e-01    2.333e-02
  347        2016-07-29T14:36:07  1.301e-01    2.333e-02
  348        2016-07-29T14:36:08  1.300e-01    2.333e-02
  349        2016-07-29T14:36:08  1.301e-01    2.333e-02
  350        2016-07-29T14:36:08  1.300e-01    2.332e-02
  351        2016-07-29T14:36:08  1.300e-01    2.332e-02
  352        2016-07-29T14:36:08  1.300e-01    2.332e-02
  353        2016-07-29T14:36:08  1.300e-01    2.332e-02
  354        2016-07-29T14:36:08  1.300e-01    2.332e-02
  355        2016-07-29T14:36:08  1.300e-01    2.332e-02
  356        2016-07-29T14:36:08  1.300e-01    2.332e-02
  357        2016-07-29T14:36:09  1.299e-01    2.332e-02
  358        2016-07-29T14:36:09  1.299e-01    2.332e-02
  359        2016-07-29T14:36:09  1.299e-01    2.332e-02
  360        2016-07-29T14:36:09  1.299e-01    2.332e-02
  361        2016-07-29T14:36:09  1.299e-01    2.332e-02
  362        2016-07-29T14:36:09  1.299e-01    2.332e-02
  363        2016-07-29T14:36:09  1.299e-01    2.332e-02
  364        2016-07-29T14:36:09  1.299e-01    2.332e-02
  365        2016-07-29T14:36:10  1.299e-01    2.332e-02
  366        2016-07-29T14:36:10  1.299e-01    2.332e-02
  367        2016-07-29T14:36:10  1.299e-01    2.332e-02
  368        2016-07-29T14:36:10  1.299e-01    2.332e-02
  369        2016-07-29T14:36:10  1.299e-01    2.331e-02
  370        2016-07-29T14:36:10  1.299e-01    2.331e-02
  371        2016-07-29T14:36:10  1.299e-01    2.331e-02
  372        2016-07-29T14:36:10  1.299e-01    2.331e-02
  373        2016-07-29T14:36:10  1.299e-01    2.331e-02
  374        2016-07-29T14:36:11  1.299e-01    2.331e-02
  375        2016-07-29T14:36:11  1.298e-01    2.331e-02
  376        2016-07-29T14:36:11  1.300e-01    2.332e-02
  377        2016-07-29T14:36:11  1.298e-01    2.331e-02
